VEHIDCODE,ACTUAL_LENGTH,AIR_COEFFICIENT,AIR_DRAG_COEFFICIENT,BITMASK_VEHICLE_INFO,CARGODEF,CARGO_AGE_PERIOD,DUAL_HEADED,ENGINE_CLASS,HEAD_CAPACITY,INTRODUCTION_YEAR,ITEM,LENGTH,LOADINGSPEED,MICS_FLAGS,MISC_FLAGS,MODEL_LIFE,NAME,PASSENGER,POWER,POWER_PER_WAGON,REFIT_COST,RELIABILITY_DECAY,RETIRE_EARLY,RUNNING_COST_BASE,SPEED,SPRITE_ID,TE_COEFFICIENT,TRACK_TYPE,VEHICLE_LIFE,VEHICLE_REGION,VISUAL_FLAG,WAGON_CAPACITY,WAGON_LENGTH,WEIGHT
emu_Japan_JR_Shinkansen_Series_E1_Max,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,100,1994,item_emu_Japan_JR_Shinkansen_Series_E1_Max,8,LOADINGSPEEDDEF_COMMUTER,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",45,string(str_emu_Japan_JR_Shinkansen_Series_E1_Max),1,1704,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,240,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,40,"REGION(ASIA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",100,8,58
emu_Japan_Odakyu_10000_Series_Romance,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,40,1986,item_emu_Japan_Odakyu_10000_Series_Romance,8,LOADINGSPEEDDEF_COMMUTER,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",45,string(str_emu_Japan_Odakyu_10000_Series_Romance),1,1550,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,110,DEFAULT_SPRITE_ID,0.22,CURRENT_TRACK_TYPE,25,"REGION(ASIA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",40,8,35
emu_Japan_Odakyu_3100_Series_Romance,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,40,1962,item_emu_Japan_Odakyu_3100_Series_Romance,8,LOADINGSPEEDDEF_COMMUTER,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",45,string(str_emu_Japan_Odakyu_3100_Series_Romance),1,230,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,110,DEFAULT_SPRITE_ID,0.27,CURRENT_TRACK_TYPE,25,"REGION(ASIA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",40,8,47
emu_Luxembourg_CFL_2200_Coradia_Duplex,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,111,1999,item_emu_Luxembourg_CFL_2200_Coradia_Duplex,8,LOADINGSPEEDDEF_COMMUTER,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",VEHICLE_NEVER_EXPIRES,string(str_emu_Luxembourg_CFL_2200_Coradia_Duplex),1,1050,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,160,DEFAULT_SPRITE_ID,0.26,CURRENT_TRACK_TYPE,25,"REGION(WESTERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",111,8,53
emu_Macedonia_Macedonian_Railways_412,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,68,1980,item_emu_Macedonia_Macedonian_Railways_412,8,LOADINGSPEEDDEF_COMMUTER,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",45,string(str_emu_Macedonia_Macedonian_Railways_412),1,340,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,120,DEFAULT_SPRITE_ID,0.15,CURRENT_TRACK_TYPE,25,"REGION(SOUTHERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",68,8,60
emu_Morocco_ONCF_ZMC,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,90,1984,item_emu_Morocco_ONCF_ZMC,8,LOADINGSPEEDDEF_COMMUTER,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",45,string(str_emu_Morocco_ONCF_ZMC),1,1900,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,160,DEFAULT_SPRITE_ID,0.21,CURRENT_TRACK_TYPE,40,"REGION(AFRICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",90,8,48
emu_Netherlands_NS_4800_HSA,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,42,2012,item_emu_Netherlands_NS_4800_HSA,8,LOADINGSPEEDDEF_INTERCITY,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",VEHICLE_NEVER_EXPIRES,string(str_emu_Netherlands_NS_4800_HSA),1,1000,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,300,DEFAULT_SPRITE_ID,0.8,CURRENT_TRACK_TYPE,25,"REGION(WESTERNEUROPE,NOREGION,ISCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",42,8,35
emu_Netherlands_NS_DD_IRM_VIRM,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,91,1994,item_emu_Netherlands_NS_DD_IRM_VIRM,8,LOADINGSPEEDDEF_COMMUTER,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",VEHICLE_NEVER_EXPIRES,string(str_emu_Netherlands_NS_DD_IRM_VIRM),1,718,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,160,DEFAULT_SPRITE_ID,0.26,CURRENT_TRACK_TYPE,25,"REGION(WESTERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",91,8,59
emu_Netherlands_NS_Hispeed_V250_Albatros,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,71,2012,item_emu_Netherlands_NS_Hispeed_V250_Albatros,8,LOADINGSPEEDDEF_COMMUTER,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",VEHICLE_NEVER_EXPIRES,string(str_emu_Netherlands_NS_Hispeed_V250_Albatros),1,1850,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,251,DEFAULT_SPRITE_ID,0.52,CURRENT_TRACK_TYPE,25,"REGION(WESTERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",71,8,58
emu_Netherlands_NS_ICM_4000,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,61,1979,item_emu_Netherlands_NS_ICM_4000,8,LOADINGSPEEDDEF_COMMUTER,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",45,string(str_emu_Netherlands_NS_ICM_4000),1,600,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,160,DEFAULT_SPRITE_ID,0.48,CURRENT_TRACK_TYPE,25,"REGION(WESTERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",61,8,49
emu_Netherlands_NS_Mat24,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,30,1924,item_emu_Netherlands_NS_Mat24,8,LOADINGSPEEDDEF_COMMUTER,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",45,string(str_emu_Netherlands_NS_Mat24),1,709,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,100,DEFAULT_SPRITE_ID,0.41,CURRENT_TRACK_TYPE,25,"REGION(WESTERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",30,8,30
emu_Netherlands_NS_Mat36,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,52,1936,item_emu_Netherlands_NS_Mat36,8,LOADINGSPEEDDEF_COMMUTER,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",45,string(str_emu_Netherlands_NS_Mat36),1,533,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,125,DEFAULT_SPRITE_ID,0.38,CURRENT_TRACK_TYPE,25,"REGION(WESTERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",52,8,45
emu_Netherlands_NS_Mat54,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,60,1954,item_emu_Netherlands_NS_Mat54,8,LOADINGSPEEDDEF_COMMUTER,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",45,string(str_emu_Netherlands_NS_Mat54),1,910,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,140,DEFAULT_SPRITE_ID,0.28,CURRENT_TRACK_TYPE,25,"REGION(WESTERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",60,8,55
emu_Netherlands_NS_mDDm_390,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,48,1997,item_emu_Netherlands_NS_mDDm_390,8,LOADINGSPEEDDEF_COMMUTER,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",VEHICLE_NEVER_EXPIRES,string(str_emu_Netherlands_NS_mDDm_390),1,3219,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,160,DEFAULT_SPRITE_ID,0.31,CURRENT_TRACK_TYPE,25,"REGION(WESTERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",95,8,76
emu_Netherlands_NS_Plan_Y,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,66,1975,item_emu_Netherlands_NS_Plan_Y,8,LOADINGSPEEDDEF_COMMUTER,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",45,string(str_emu_Netherlands_NS_Plan_Y),1,572,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,125,DEFAULT_SPRITE_ID,0.19,CURRENT_TRACK_TYPE,25,"REGION(WESTERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",66,8,53
emu_New_Zealand_NZR_EM_ET_Class,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,74,1979,item_emu_New_Zealand_NZR_EM_ET_Class,8,LOADINGSPEEDDEF_COMMUTER,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",45,string(str_emu_New_Zealand_NZR_EM_ET_Class),1,540,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,110,DEFAULT_SPRITE_ID,0.26,CURRENT_TRACK_TYPE,25,"REGION(OCEANIA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",74,8,37
emu_Norway_NSB_BM65,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,50,1942,item_emu_Norway_NSB_BM65,8,LOADINGSPEEDDEF_COMMUTER,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",45,string(str_emu_Norway_NSB_BM65),1,632,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,70,DEFAULT_SPRITE_ID,0.23,CURRENT_TRACK_TYPE,25,"REGION(NORTHERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",50,7,38
emu_Norway_NSB_BM73,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,40,1998,item_emu_Norway_NSB_BM73,8,LOADINGSPEEDDEF_INTERCITY,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",VEHICLE_NEVER_EXPIRES,string(str_emu_Norway_NSB_BM73),1,1200,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,220,DEFAULT_SPRITE_ID,0.69,CURRENT_TRACK_TYPE,25,"REGION(NORTHERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",40,8,54
emu_Poland_PKP_EW54,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,80,1950,item_emu_Poland_PKP_EW54,8,LOADINGSPEEDDEF_COMMUTER,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",45,string(str_emu_Poland_PKP_EW54),1,642,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,100,DEFAULT_SPRITE_ID,0.25,CURRENT_TRACK_TYPE,40,"REGION(EASTERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",80,8,40
emu_Poland_PKP_EW90,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,65,1924,item_emu_Poland_PKP_EW90,8,LOADINGSPEEDDEF_COMMUTER,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",45,string(str_emu_Poland_PKP_EW90),1,413,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,80,DEFAULT_SPRITE_ID,0.11,CURRENT_TRACK_TYPE,25,"REGION(EASTERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",65,8,38
emu_Romania_CFR_58,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,100,1965,item_emu_Romania_CFR_58,8,LOADINGSPEEDDEF_COMMUTER,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",45,string(str_emu_Romania_CFR_58),1,824,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,120,DEFAULT_SPRITE_ID,0.42,CURRENT_TRACK_TYPE,40,"REGION(EASTERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",100,8,35
emu_Russia_RZD_ER200,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,64,1973,item_emu_Russia_RZD_ER200,8,LOADINGSPEEDDEF_COMMUTER,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",45,string(str_emu_Russia_RZD_ER200),1,1280,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,200,DEFAULT_SPRITE_ID,0.13,CURRENT_TRACK_TYPE,40,"REGION(ASIA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",64,8,49
emu_Russia_RZD_ES1_Lastochka,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,88,2011,item_emu_Russia_RZD_ES1_Lastochka,8,LOADINGSPEEDDEF_COMMUTER,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",VEHICLE_NEVER_EXPIRES,string(str_emu_Russia_RZD_ES1_Lastochka),1,3400,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,160,DEFAULT_SPRITE_ID,0.54,CURRENT_TRACK_TYPE,40,"REGION(ASIA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",88,8,56
emu_Russia_RZD_S,7,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,50,1929,item_emu_Russia_RZD_S,7,LOADINGSPEEDDEF_COMMUTER,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",45,string(str_emu_Russia_RZD_S),1,804,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,85,DEFAULT_SPRITE_ID,0.08,CURRENT_TRACK_TYPE,40,"REGION(ASIA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",50,7,46
emu_South_Africa_Gautrain_Electrostar,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,52,2010,item_emu_South_Africa_Gautrain_Electrostar,8,LOADINGSPEEDDEF_INTERCITY,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",VEHICLE_NEVER_EXPIRES,string(str_emu_South_Africa_Gautrain_Electrostar),1,553,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,160,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(AFRICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",52,8,42
emu_South_Africa_SAR_5M2,7,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,52,1954,item_emu_South_Africa_SAR_5M2,7,LOADINGSPEEDDEF_COMMUTER,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",45,string(str_emu_South_Africa_SAR_5M2),1,1240,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,100,DEFAULT_SPRITE_ID,0.26,CURRENT_TRACK_TYPE,25,"REGION(AFRICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",52,7,60
emu_Spain_RENFE_120,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,60,2001,item_emu_Spain_RENFE_120,8,LOADINGSPEEDDEF_COMMUTER,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",VEHICLE_NEVER_EXPIRES,string(str_emu_Spain_RENFE_120),1,1340,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,250,DEFAULT_SPRITE_ID,0.36,CURRENT_TRACK_TYPE,25,"REGION(SOUTHERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",60,8,56
emu_Sweden_SJ_X2000,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,0,1990,item_emu_Sweden_SJ_X2000,8,LOADINGSPEEDDEF_INTERCITY,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",45,string(str_emu_Sweden_SJ_X2000),1,4400,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,210,DEFAULT_SPRITE_ID,0.49,CURRENT_TRACK_TYPE,25,"REGION(NORTHERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",42,8,50
emu_Switzerland_SBB_RABDe_510,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,56,1965,item_emu_Switzerland_SBB_RABDe_510,8,LOADINGSPEEDDEF_COMMUTER,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",45,string(str_emu_Switzerland_SBB_RABDe_510),1,1090,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,125,DEFAULT_SPRITE_ID,0.43,CURRENT_TRACK_TYPE,25,"REGION(WESTERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",56,8,56
emu_Switzerland_SBB_RABe_523_Flirt,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,50,2004,item_emu_Switzerland_SBB_RABe_523_Flirt,8,LOADINGSPEEDDEF_COMMUTER,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",VEHICLE_NEVER_EXPIRES,string(str_emu_Switzerland_SBB_RABe_523_Flirt),1,670,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,160,DEFAULT_SPRITE_ID,0.65,CURRENT_TRACK_TYPE,25,"REGION(WESTERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",50,7,31
emu_Switzerland_SBB_Rae_TEE_II,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,1,CURRENT_ENGINE_CLASS,60,1961,item_emu_Switzerland_SBB_Rae_TEE_II,8,LOADINGSPEEDDEF_INTERCITY,,"bitmask(TRAIN_FLAG_MU,TRAIN_FLAG_2CC)",45,string(str_emu_Switzerland_SBB_Rae_TEE_II),1,425,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,160,DEFAULT_SPRITE_ID,0.26,CURRENT_TRACK_TYPE,25,"REGION(WESTERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",60,8,47
