VEHIDCODE,FILENAMES_EXPECTED,SAVE_TO,VEHID_ID_CATEGORY,VEHID_ID,ENGLISH,WEB,IS_POWERED_UNPOWERED_SUNDRY,IS_WAGON_OR_COACH,TRACK_TYPES,PROPERTIES,FLAGS,GRAPHICS_PROPERTIES,ITEM,NAME,INTRODUCTION_YEAR,DUAL_HEADED,COUNTRY,COUNTRY_CODE,ENGINE_CLASS,CARGODEF,HEAD_CAPACITY,LENGTH,LOADINGSPEED,LOADINGSPEED_VALUE,MODEL_LIFE,PASSENGER,WEIGHT,POWER,SPEED,TE_STARTING_KN,TE_COEFFICIENT_CALC,TE_COEFFICIENT_MANUAL,TE_COEFFICIENT,VEHICLE_LIFE,WAGON_CAPACITY,WAGON_LENGTH,PURCHASE_CARGO_CAPACITY,REGION1,REGION2,REGION3,PURCHASECOST_VALUE,RUNNINGCOST_VALUE,COST_CAT,ROLE,IS_TURBINE,MISC_FLAGS_TRAIN_FLAG_2CC,MISC_FLAGS_TRAIN_FLAG_MU,MISC_FLAGS_TRAIN_FLAG_AUTOREFIT,VISUAL_EFFECT_1,VISUAL_EFFECT_2,VISUAL_EFFECT_3,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_OHLE,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_25KV,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_15KV,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_3KV,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_1500V,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_3RD,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_4TH,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_DUAL,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_NONE,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_OHLE,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_25KV,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_15KV,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_3KV,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_1500V,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_3RD,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_4TH,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_DUAL,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_NONE,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_OHLE,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_25KV,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_15KV,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_3KV,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_1500V,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_3RD,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_4TH,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_DUAL,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_NONE,TRACK_TYPE_MONO,TRACK_TYPE_MGLV,TRACK_TYPE_MTRO,CHECK_ANY_TT,PANTOGRAPH_POSITION,TEMPLATE_ID,TEMPLATE_AMENDMENT_CODE
electric_Germany_DB_1031,Germany_DB_1031,src\Electric,ID_RANGE_ELECTRIC,6032,DB 103.1,https://en.wikipedia.org/wiki/DB_Class_103,False,False,True,True,True,True,item_electric_Germany_DB_1031,str_electric_Germany_DB_1031,1970,0,East Germany,GDR,ELECTRIC,NONE,0,8,NONE,0,45,1,114.0,9980,200,312.0,0.27898492408391007,0.27,0.279,40,0,0,0,WESTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,Express (Universal),False,True,,,ELECTRIC,-3,DISABLE_WAGON_POWER,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_Germany_DB_E_919,Germany_DB_E_919,src\Electric,ID_RANGE_ELECTRIC,6074,DB E 91.9 / DB 191.9,https://en.wikipedia.org/wiki/DRG_Class_E_91,False,False,True,True,True,True,item_electric_Germany_DB_E_919,str_electric_Germany_DB_E_919,1925,0,Germany,DE,ELECTRIC,NONE,0,8,NONE,0,45,1,124.0,2230,55,294.0,0.24168886258261812,0.24,0.242,40,0,0,0,WESTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,General Purpose,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_Switzerland_BLS_Ce_4_4,Switzerland_BLS_Ce_4_4,src\Electric,ID_RANGE_ELECTRIC,6023,BLS Ce 4/4,https://de.wikipedia.org/wiki/BLS_Ce_4/6,False,False,True,True,True,True,item_electric_Switzerland_BLS_Ce_4_4,str_electric_Switzerland_BLS_Ce_4_4,1954,0,Switzerland,CH,ELECTRIC,NONE,0,5,NONE,0,45,1,70.0,1000,65,74.0,0.10776175913790592,0.17,0.108,40,0,0,0,WESTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,General Purpose,False,True,,,ELECTRIC,-3,DISABLE_WAGON_POWER,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_Switzerland_SBB_Ae_6_6,Switzerland_SBB_Ae_6_6,src\Electric,ID_RANGE_ELECTRIC,6024,SBB Ae 6/6,https://en.wikipedia.org/wiki/SBB_Ae_6/6,False,False,True,True,True,True,item_electric_Switzerland_SBB_Ae_6_6,str_electric_Switzerland_SBB_Ae_6_6,1955,0,Switzerland,CH,ELECTRIC,NONE,0,8,NONE,0,45,1,120.0,5770,120,392.0,0.3329935440027183,0.33,0.333,40,0,0,0,WESTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,General Purpose,False,True,,,ELECTRIC,-3,DISABLE_WAGON_POWER,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_Switzerland_SBB_Re460_Lok_2000,Switzerland_SBB_Re460_Lok_2000,src\Electric,ID_RANGE_ELECTRIC,6045,SBB Re460 'Lok 2000',https://zh.wikipedia.org/wiki/%E7%91%9E%E5%A3%AB%E8%81%94%E9%82%A6%E9%93%81%E8%B7%AFRe460%E5%9E%8B%E7%94%B5%E5%8A%9B%E6%9C%BA%E8%BD%A6#%E7%91%9E%E5%A3%AB,False,False,True,True,True,True,item_electric_Switzerland_SBB_Re460_Lok_2000,str_electric_Switzerland_SBB_Re460_Lok_2000,1991,0,Switzerland,CH,ELECTRIC,NONE,0,8,NONE,0,VEHICLE_NEVER_EXPIRES,1,84.0,7510,230,300.0,0.36405999708752,0.36,0.364,40,0,0,0,WESTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,Ultra-High-Speed (Universal),False,True,,,ELECTRIC,-3,DISABLE_WAGON_POWER,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_Switzerland_SBB_Eem_923,Switzerland_SBB_Eem_923,src\Electric,ID_RANGE_ELECTRIC,6059,SBB Eem 923,https://en.wikipedia.org/wiki/SBB_Eem_923,False,False,True,True,True,True,item_electric_Switzerland_SBB_Eem_923,str_electric_Switzerland_SBB_Eem_923,2012,0,Switzerland,CH,ELECTRIC,NONE,0,5,NONE,0,VEHICLE_NEVER_EXPIRES,1,45.0,2012,120,150.0,0.33978933061501865,0.27,0.34,40,0,0,0,WESTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,General Purpose,False,True,,,ELECTRIC,-3,DISABLE_WAGON_POWER,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_Austria_OBB_1044,Austria_OBB_1044,src\Electric,ID_RANGE_ELECTRIC,6035,ÖBB 1044,https://en.wikipedia.org/wiki/%C3%96BB_Class_1044,False,False,True,True,True,True,item_electric_Austria_OBB_1044,str_electric_Austria_OBB_1044,1974,0,Austria,AT,ELECTRIC,NONE,0,8,NONE,0,45,1,84.0,6970,160,341.0,0.4138148633561477,0.39,0.414,40,0,0,0,WESTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,Express (Universal),False,True,,,ELECTRIC,-3,DISABLE_WAGON_POWER,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_Austria_OBB_1063,Austria_OBB_1063,src\Electric,ID_RANGE_ELECTRIC,6039,ÖBB 1063,https://de.wikipedia.org/wiki/%C3%96BB_1063,False,False,True,True,True,True,item_electric_Austria_OBB_1063,str_electric_Austria_OBB_1063,1982,0,Austria,AT,ELECTRIC,NONE,0,8,NONE,0,45,1,82.0,2680,100,260.0,0.32321424131672505,0.32,0.323,40,0,0,0,WESTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,General Purpose,False,True,,,ELECTRIC,-3,DISABLE_WAGON_POWER,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_Sweden_MTAB_Dm3,Sweden_MTAB_Dm3,src\Electric,ID_RANGE_ELECTRIC,6020,MTAB Dm3,https://en.wikipedia.org/wiki/SJ_Dm3,False,False,True,True,True,True,item_electric_Sweden_MTAB_Dm3,str_electric_Sweden_MTAB_Dm3,1953,0,Sweden,SE,ELECTRIC,NONE,0,7,NONE,0,45,0,273.0,9700,75,940.0,0.35099117667925006,0.34,0.351,40,0,0,0,NORTHERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,Heavy Freight,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_17,D
electric_Sweden_MTAB_IORE,Sweden_MTAB_IORE,src\Electric,ID_RANGE_ELECTRIC,6054,MTAB IORE,https://en.wikipedia.org/wiki/Iore,False,False,True,True,True,True,item_electric_Sweden_MTAB_IORE,str_electric_Sweden_MTAB_IORE,2000,0,Sweden,SE,ELECTRIC,NONE,0,8,NONE,0,VEHICLE_NEVER_EXPIRES,0,360.0,14400,80,1200.0,0.33978933061501865,0.39,0.34,40,0,8,0,NORTHERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,Heavy Freight,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_03,D
electric_Sweden_SJ_O_Class,Sweden_SJ_O_Class,src\Electric,ID_RANGE_ELECTRIC,6069,SJ O,https://sv.wikipedia.org/wiki/Oa_och_Ob_(lok),False,False,True,True,True,True,item_electric_Sweden_SJ_O_Class,str_electric_Sweden_SJ_O_Class,1914,0,Sweden,SE,ELECTRIC,NONE,0,6,NONE,0,45,0,125.0,1600,60,248.0,0.2022426095820591,0.2,0.202,40,0,6,0,NORTHERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,General Purpose,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_17,E
electric_Sweden_SJ_F_Class,Sweden_SJ_F_Class,src\Electric,ID_RANGE_ELECTRIC,6076,SJ F,https://sv.wikipedia.org/wiki/F-lok_(el),False,False,True,True,True,True,item_electric_Sweden_SJ_F_Class,str_electric_Sweden_SJ_F_Class,1942,0,Sweden,SE,ELECTRIC,NONE,0,8,NONE,0,45,1,102.0,3460,135,203.0,0.2028742179848494,0.2,0.203,40,0,0,0,NORTHERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,General Purpose,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_Norway_NSB_EL17,Norway_NSB_EL17,src\Electric,ID_RANGE_ELECTRIC,6129,NSB EL17,https://en.wikipedia.org/wiki/NSB_El_17,False,False,True,True,True,True,item_electric_Norway_NSB_EL17,str_electric_Norway_NSB_EL17,1982,0,Norway,NO,ELECTRIC,NONE,0,7,COMMUTER,40,45,1,64.0,4000,150,240.0,0.382262996941896,0.38,0.382,40,0,0,0,NORTHERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,Light Freight,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_Germany_Prussian_ES_6,Germany_Prussian_ES_6,src\Electric,ID_RANGE_ELECTRIC,6135,K.P.St.E. ES 6,https://de.wikipedia.org/wiki/Preu%C3%9Fische_ES_6,False,False,True,True,True,True,item_electric_Germany_Prussian_ES_6,str_electric_Germany_Prussian_ES_6,1914,0,Germany,DE,ELECTRIC,NONE,0,6,NONE,0,45,1,81.0,1186,100,81.0,0.1019367991845056,0.1,0.102,40,0,0,0,WESTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,General Purpose,False,True,,,ELECTRIC,-3,DISABLE_WAGON_POWER,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_03,B
electric_USA_Virginian_Railway_EL_2B,USA_Virginian_Railway_EL_2B,src\Electric,ID_RANGE_ELECTRIC,6098,Virginian Railway EL-2B,https://en.wikipedia.org/wiki/Virginian_EL-2B,False,False,True,True,True,True,item_electric_USA_Virginian_Railway_EL_2B,str_electric_USA_Virginian_Railway_EL_2B,1948,0,United States,US,ELECTRIC,NONE,0,8,NONE,0,45,1,450.0,6800,80,1200.0,0.27183146449201495,0.16,0.272,40,0,0,0,NORTH_AMERICA,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,Heavy Freight,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_17,A
electric_USA_GN_W_1,USA_GN_W_1,src\Electric,ID_RANGE_ELECTRIC,6097,GN W-1,https://en.wikipedia.org/wiki/Great_Northern_W-1,False,False,True,True,True,True,item_electric_USA_GN_W_1,str_electric_USA_GN_W_1,1947,0,United States,US,ELECTRIC,NONE,0,8,NONE,0,45,1,330.0,5000,105,530.0,0.16371667747814536,0.16,0.164,40,0,4,0,NORTH_AMERICA,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,Heavy Freight,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_16,A
electric_USA_PRR_B1,USA_PRR_B1,src\Electric,ID_RANGE_ELECTRIC,6121,PRR B1,https://en.wikipedia.org/wiki/Pennsylvania_Railroad_class_B1_(electric),False,False,True,True,True,True,item_electric_USA_PRR_B1,str_electric_USA_PRR_B1,1926,0,United States,US,ELECTRIC,NONE,0,4,COMMUTER,40,45,1,71.0,700,40,174.6,0.25067838221992506,0.25,0.251,40,0,0,0,NORTH_AMERICA,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,Shunter (Freight),False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_Australia_Aurizon_E40_AG_V1,Australia_Aurizon_E40_AG_V1,src\Electric,ID_RANGE_ELECTRIC,6118,Aurizon E40 AG-V1,https://en.wikipedia.org/wiki/Siemens_E40_AG-V1,False,False,True,True,True,True,item_electric_Australia_Aurizon_E40_AG_V1,str_electric_Australia_Aurizon_E40_AG_V1,2008,0,Australia,AU,ELECTRIC,NONE,0,8,NONE,0,VEHICLE_NEVER_EXPIRES,1,109.0,5360,80,450.0,0.42083999663328003,0.41,0.421,40,0,0,0,OCEANIA,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,General Purpose,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_China_China_Railways_SS6,China_China_Railways_SS6,src\Electric,ID_RANGE_ELECTRIC,6044,China Railways SS6,https://en.wikipedia.org/wiki/China_Railways_SS6,False,False,True,True,True,True,item_electric_China_China_Railways_SS6,str_electric_China_China_Railways_SS6,1991,0,China,CN,ELECTRIC,NONE,0,8,NONE,0,VEHICLE_NEVER_EXPIRES,1,138.0,6400,100,485.0,0.3582561420614871,0.35,0.358,40,0,0,0,ASIA,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,General Purpose,False,True,,,ELECTRIC,-3,DISABLE_WAGON_POWER,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_China_China_Railways_SS3,China_China_Railways_SS3,src\Electric,ID_RANGE_ELECTRIC,6127,China Railways SS3,https://zh.wikipedia.org/wiki/%E9%9F%B6%E5%B1%B13%E5%9E%8B%E9%9B%BB%E5%8A%9B%E6%A9%9F%E8%BB%8A,False,False,True,True,True,True,item_electric_China_China_Railways_SS3,str_electric_China_China_Railways_SS3,1978,0,China,CN,ELECTRIC,NONE,0,8,COMMUTER,40,45,1,138.0,5793,100,470.0,0.34717605519360606,0.34,0.347,40,0,0,0,ASIA,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,Light Freight,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_China_China_Railways_HXD3,China_China_Railways_HXD3,src\Electric,ID_RANGE_ELECTRIC,6058,China Railways HXD3,https://en.wikipedia.org/wiki/China_Railways_HXD3,False,False,True,True,True,True,item_electric_China_China_Railways_HXD3,str_electric_China_China_Railways_HXD3,2006,0,China,CN,ELECTRIC,NONE,0,8,NONE,0,VEHICLE_NEVER_EXPIRES,1,150.0,9700,120,520.0,0.35338090383961945,0.27,0.353,40,0,0,0,ASIA,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,Heavy Freight,False,True,,,ELECTRIC,-3,DISABLE_WAGON_POWER,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_China_China_Railways_HXD1D,China_China_Railways_HXD1D,src\Electric,ID_RANGE_ELECTRIC,6093,China Railways HXD1D,https://en.wikipedia.org/wiki/China_Railways_HXD1D,False,False,True,True,True,True,item_electric_China_China_Railways_HXD1D,str_electric_China_China_Railways_HXD1D,2012,0,China,CN,ELECTRIC,NONE,0,8,NONE,0,VEHICLE_NEVER_EXPIRES,1,126.0,9700,160,420.0,0.33978933061501865,0.33,0.34,40,0,0,0,ASIA,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,Express (Universal),False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_China_China_Railways_6K,China_China_Railways_6K,src\Electric,ID_RANGE_ELECTRIC,6042,China Railways 6K,https://en.wikipedia.org/wiki/China_Railways_6K,False,False,True,True,True,True,item_electric_China_China_Railways_6K,str_electric_China_China_Railways_6K,1986,0,China,CN,ELECTRIC,NONE,0,8,NONE,0,45,1,138.0,6400,100,485.0,0.3582561420614871,0.35,0.358,40,0,0,0,ASIA,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,General Purpose,False,True,,,ELECTRIC,-3,DISABLE_WAGON_POWER,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_USA_PRR_E44,USA_PRR_E44,src\Electric,ID_RANGE_ELECTRIC,6101,PRR E44,https://en.wikipedia.org/wiki/Pennsylvania_Railroad_class_E44,False,False,True,True,True,True,item_electric_USA_PRR_E44,str_electric_USA_PRR_E44,1960,0,United States,US,ELECTRIC,NONE,0,8,NONE,0,45,1,175.0,4400,113,427.7,0.24913353720693168,0.24,0.249,40,0,0,0,NORTH_AMERICA,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,Heavy Freight,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_Croatia_HZ_1141,Croatia_HZ_1141,src\Electric,ID_RANGE_ELECTRIC,6031,HZ 1141,https://en.wikipedia.org/wiki/J%C5%BD_series_441,False,False,True,True,True,True,item_electric_Croatia_HZ_1141,str_electric_Croatia_HZ_1141,1967,0,Yugoslavia,YU,ELECTRIC,NONE,0,8,NONE,0,45,1,80.0,4624,120,275.0,0.350407747196738,0.25,0.35,40,0,0,0,EASTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,General Purpose,False,True,,,ELECTRIC,-3,DISABLE_WAGON_POWER,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_Hungary_MAV_Class_V43,Hungary_MAV_Class_V43,src\Electric,ID_RANGE_ELECTRIC,6085,MÁV V43,https://hu.wikipedia.org/wiki/M%C3%81V_V43_sorozat,False,False,True,True,True,True,item_electric_Hungary_MAV_Class_V43,str_electric_Hungary_MAV_Class_V43,1963,0,Hungary,HU,ELECTRIC,NONE,0,8,NONE,0,45,0,80.0,3000,120,270.0,0.3440366972477064,0.34,0.344,40,0,0,0,EASTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,General Purpose,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_Portugal_CP_2500,Portugal_CP_2500,src\Electric,ID_RANGE_ELECTRIC,6025,CP 2500,https://en.wikipedia.org/wiki/CP_Class_2500,False,False,True,True,True,True,item_electric_Portugal_CP_2500,str_electric_Portugal_CP_2500,1956,0,Portugal,PT,ELECTRIC,NONE,0,6,NONE,0,45,1,72.0,2790,120,191.0,0.27041567561445234,0.27,0.27,40,0,0,0,SOUTHERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,General Purpose,False,True,,,ELECTRIC,-3,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,True,ENDS,TPL_01,A
electric_Portugal_CP_2600,Portugal_CP_2600,src\Electric,ID_RANGE_ELECTRIC,6103,CP 2600,https://en.wikipedia.org/wiki/CP_Class_2600,False,False,True,True,True,True,item_electric_Portugal_CP_2600,str_electric_Portugal_CP_2600,1974,0,Portugal,PT,ELECTRIC,NONE,0,8,NONE,0,45,1,78.0,4020,100,245.0,0.3201861000026137,0.32,0.32,40,0,0,0,SOUTHERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,General Purpose,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,True,ENDS,TPL_01,A
electric_South_Africa_SAR_20E,South_Africa_SAR_20E,src\Electric,ID_RANGE_ELECTRIC,6094,TFR 20E 'China Doll',https://en.wikipedia.org/wiki/South_African_Class_20E,False,False,True,True,True,True,item_electric_South_Africa_SAR_20E,str_electric_South_Africa_SAR_20E,2013,0,South Africa,ZA,ELECTRIC,NONE,0,7,NONE,0,VEHICLE_NEVER_EXPIRES,1,86.0,4000,100,320.0,0.3792997178958348,0.45,0.379,40,0,0,0,AFRICA,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,General Purpose,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_South_Korea_Korail_8200,South_Korea_Korail_8200,src\Electric,ID_RANGE_ELECTRIC,6055,Korail 8200,https://en.wikipedia.org/wiki/Korail_Class_8200,False,False,True,True,True,True,item_electric_South_Korea_Korail_8200,str_electric_South_Korea_Korail_8200,2003,0,South Korea,KR,ELECTRIC,NONE,0,8,NONE,0,VEHICLE_NEVER_EXPIRES,1,80.0,7000,150,330.0,0.4204892966360856,0.38,0.42,40,0,0,0,ASIA,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,General Purpose,False,True,,,ELECTRIC,-3,DISABLE_WAGON_POWER,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
